Original,Filtered
17231.156105539456,1300.425903654233
17314.363902033485,1335.1716149288648
17371.772459636235,1371.1421921910733
17407.704514994453,1408.550442801469
17436.545354511643,1447.7903750963944
17478.609676376156,1489.268732833825
17553.508359061816,1533.183649827263
17673.099705818688,1579.323978929091
17836.419521568314,1626.9625253847996
18028.5273095204,1674.890325343634
18224.06893496039,1721.594237589309
18394.8501193794,1765.5301856453875
18519.29476413992,1805.4058017093287
18590.794827979884,1840.3729306923701
18621.976262541237,1870.0493035011245
18642.888934601684,1894.3367670420712
18692.85825478109,1913.0683024833534
18807.73699333511,1925.5788621628526
19005.96387885262,1930.3359912144626
19277.61921650265,1924.7704191866794
19580.243746863503,1905.4092492801417
19843.579737149965,1868.3419499874783
19982.99252635587,1809.9597025114072
19918.796392968005,1727.8256759242786
19596.784709105472,1621.4811410112247
19004.55690815045,1492.9866517200635
18179.02010117265,1347.043453422833
17202.568675952083,1190.6286115290648
16188.357722026578,1032.187062477223
15257.983882361084,880.5274056772552
14516.950650951025,743.6391824775477
14033.929700885155,627.6691031612846
13828.84543498702,536.2568187923521
13872.476387401854,470.3467038564252
14097.24293336127,428.4822278196824
14415.98192718629,407.48175721884695
14743.584878569058,403.31585582198875
15015.900539260678,411.97494964747307
15201.353855081124,430.1382567758638
15302.954778038358,455.52173646519714
15351.089437448947,486.8747412696718
15389.92043962477,523.6867224437783
15461.712317278188,565.73288263053
15593.58787886242,612.6150886361635
15790.148346470784,663.4374468354749
16033.448438034671,716.7027898291026
16289.620965227628,770.4443518321135
16519.63573384984,822.5374872235735
16690.736754641897,871.0885064690547
16785.225177769535,914.783180042583
16804.316927551616,953.0975523973859
16766.41839658015,986.3198438907474
16700.819251127003,1015.3890593009751
16639.018118562104,1041.606271878565
16606.363127505258,1066.3044890149827
16616.33721259273,1090.5657026133345
16668.823193639808,1115.0509192383356
16752.393890515836,1139.9697671449742
16849.49081000639,1165.1738725869247
16942.62098760021,1190.3255306431925
17019.594775775135,1215.079043531441
17076.327576273266,1239.2187078214504
17116.636114032088,1262.7203517672792
17149.465783145322,1285.7333667743308
17184.77106390507,1308.506748361125
17229.603550761734,1331.297327674849
17285.760936921524,1354.2974949018942
17349.708465304895,1377.6053324699174
17414.631227963506,1401.2388377708633
17473.704344629146,1425.1764812752901
17523.24058105335,1449.3961953013081
17564.437734051407,1473.8876436468427
17602.98288451965,1498.626799176162
17646.596328120297,1523.5214631176166
17701.427069146324,1548.3531271865168
17768.742418880338,1572.7470543064221
17843.3729405773,1596.1948744020788
17914.834087197276,1618.1339275579928
17971.09574278583,1638.0617160173501
18003.916734342623,1655.6418538686476
18013.8749057628,1670.7492513222287
