Tran,San,Gia_tri_PPG,Truc_0
300.0,-300.0,-3229.8,0.0
300.0,-300.0,-3302.57,0.0
300.0,-300.0,-3384.48,0.0
300.0,-300.0,-3444.34,0.0
300.0,-300.0,-3455.68,0.0
300.0,-300.0,-3398.33,0.0
300.0,-300.0,-3259.34,0.0
300.0,-300.0,-3035.87,0.0
300.0,-300.0,-2736.4,0.0
300.0,-300.0,-2379.32,0.0
300.0,-300.0,-1991.17,0.0
300.0,-300.0,-1605.21,0.0
300.0,-300.0,-1250.72,0.0
300.0,-300.0,-950.82,0.0
300.0,-300.0,-725.11,0.0
300.0,-300.0,-579.61,0.0
300.0,-300.0,-509.03,0.0
300.0,-300.0,-497.73,0.0
300.0,-300.0,-522.87,0.0
300.0,-300.0,-556.7,0.0
300.0,-300.0,-574.11,0.0
300.0,-300.0,-549.52,0.0
300.0,-300.0,-467.31,0.0
300.0,-300.0,-323.62,0.0
300.0,-300.0,-119.35,0.0
300.0,-300.0,132.48,0.0
300.0,-300.0,412.76,0.0
300.0,-300.0,700.51,0.0
300.0,-300.0,974.35,0.0
300.0,-300.0,1217.23,0.0
300.0,-300.0,1416.61,0.0
300.0,-300.0,1567.01,0.0
300.0,-300.0,1668.08,0.0
300.0,-300.0,1724.18,0.0
300.0,-300.0,1741.9,0.0
300.0,-300.0,1728.43,0.0
300.0,-300.0,1688.93,0.0
300.0,-300.0,1625.11,0.0
300.0,-300.0,1534.07,0.0
300.0,-300.0,1409.46,0.0
300.0,-300.0,1239.97,0.0
300.0,-300.0,1019.81,0.0
300.0,-300.0,740.93,0.0
300.0,-300.0,401.37,0.0
300.0,-300.0,4.29,0.0
300.0,-300.0,-441.69,0.0
300.0,-300.0,-921.55,0.0
300.0,-300.0,-1416.56,0.0
300.0,-300.0,-1906.42,0.0
300.0,-300.0,-2371.91,0.0
300.0,-300.0,-2798.82,0.0
300.0,-300.0,-3174.47,0.0
300.0,-300.0,-3495.08,0.0
300.0,-300.0,-3759.73,0.0
300.0,-300.0,-3974.78,0.0
300.0,-300.0,-4148.06,0.0
300.0,-300.0,-4287.7,0.0
300.0,-300.0,-4399.88,0.0
300.0,-300.0,-4487.58,0.0
300.0,-300.0,-4549.9,0.0
300.0,-300.0,-4583.15,0.0
300.0,-300.0,-4580.86,0.0
300.0,-300.0,-4535.01,0.0
300.0,-300.0,-4442.19,0.0
300.0,-300.0,-4302.21,0.0
300.0,-300.0,-4120.44,0.0
300.0,-300.0,-3908.17,0.0
300.0,-300.0,-3682.42,0.0
300.0,-300.0,-3464.14,0.0
300.0,-300.0,-3274.66,0.0
300.0,-300.0,-3135.26,0.0
300.0,-300.0,-3058.85,0.0
300.0,-300.0,-3047.83,0.0
300.0,-300.0,-3097.08,0.0
300.0,-300.0,-3190.85,0.0
300.0,-300.0,-3304.31,0.0
300.0,-300.0,-3407.96,0.0
300.0,-300.0,-3471.9,0.0
300.0,-300.0,-3470.43,0.0
300.0,-300.0,-3383.14,0.0
300.0,-300.0,-3205.83,0.0
300.0,-300.0,-2941.59,0.0
300.0,-300.0,-2605.06,0.0
300.0,-300.0,-2223.41,0.0
300.0,-300.0,-1827.42,0.0
300.0,-300.0,-1449.55,0.0
300.0,-300.0,-1118.92,0.0
300.0,-300.0,-856.48,0.0
300.0,-300.0,-673.68,0.0
300.0,-300.0,-569.13,0.0
300.0,-300.0,-531.24,0.0
300.0,-300.0,-535.57,0.0
300.0,-300.0,-571.72,0.0
300.0,-300.0,-600.24,0.0
300.0,-300.0,-597.6,0.0
300.0,-300.0,-546.4,0.0
300.0,-300.0,-437.95,0.0
300.0,-300.0,-273.98,0.0
300.0,-300.0,-64.0,0.0
300.0,-300.0,175.48,0.0
300.0,-300.0,425.96,0.0
300.0,-300.0,666.93,0.0
300.0,-300.0,883.69,0.0
300.0,-300.0,1061.98,0.0
300.0,-300.0,1194.34,0.0
300.0,-300.0,1279.85,0.0
300.0,-300.0,1321.02,0.0
300.0,-300.0,1323.84,0.0
300.0,-300.0,1294.39,0.0
300.0,-300.0,1235.05,0.0
300.0,-300.0,1148.21,0.0
300.0,-300.0,1034.06,0.0
300.0,-300.0,886.0,0.0
300.0,-300.0,697.36,0.0
300.0,-300.0,461.63,0.0
300.0,-300.0,174.59,0.0
300.0,-300.0,-164.34,0.0
300.0,-300.0,-550.73,0.0
300.0,-300.0,-976.09,0.0
300.0,-300.0,-1427.33,0.0
300.0,-300.0,-1887.75,0.0
300.0,-300.0,-2338.7,0.0
300.0,-300.0,-2764.11,0.0
300.0,-300.0,-3150.22,0.0
300.0,-300.0,-3488.12,0.0
300.0,-300.0,-3773.5,0.0
300.0,-300.0,-4007.59,0.0
300.0,-300.0,-4194.95,0.0
300.0,-300.0,-4343.92,0.0
300.0,-300.0,-4460.89,0.0
300.0,-300.0,-4552.17,0.0
300.0,-300.0,-4617.89,0.0
300.0,-300.0,-4660.34,0.0
300.0,-300.0,-4674.73,0.0
300.0,-300.0,-4655.3,0.0
300.0,-300.0,-4595.73,0.0
300.0,-300.0,-4492.45,0.0
300.0,-300.0,-4345.4,0.0
300.0,-300.0,-4161.6,0.0
300.0,-300.0,-3950.42,0.0
300.0,-300.0,-3729.0,0.0
300.0,-300.0,-3514.48,0.0
300.0,-300.0,-3327.98,0.0
300.0,-300.0,-3186.15,0.0
300.0,-300.0,-3100.41,0.0
300.0,-300.0,-3072.87,0.0
300.0,-300.0,-3095.67,0.0
300.0,-300.0,-3153.87,0.0
300.0,-300.0,-3210.09,0.0
300.0,-300.0,-3253.28,0.0
300.0,-300.0,-3253.35,0.0
300.0,-300.0,-3188.44,0.0
300.0,-300.0,-3046.01,0.0
300.0,-300.0,-2823.2,0.0
300.0,-300.0,-2529.08,0.0
300.0,-300.0,-2181.7,0.0
300.0,-300.0,-1807.42,0.0
300.0,-300.0,-1435.74,0.0
300.0,-300.0,-1096.38,0.0
300.0,-300.0,-810.84,0.0
300.0,-300.0,-593.94,0.0
300.0,-300.0,-447.82,0.0
300.0,-300.0,-365.52,0.0
300.0,-300.0,-330.65,0.0
300.0,-300.0,-320.21,0.0
300.0,-300.0,-307.82,0.0
300.0,-300.0,-268.31,0.0
300.0,-300.0,-182.67,0.0
300.0,-300.0,-40.44,0.0
300.0,-300.0,160.15,0.0
300.0,-300.0,407.83,0.0
300.0,-300.0,689.39,0.0
300.0,-300.0,982.38,0.0
300.0,-300.0,1264.04,0.0
300.0,-300.0,1514.67,0.0
300.0,-300.0,1719.82,0.0
300.0,-300.0,1870.95,0.0
300.0,-300.0,1966.19,0.0
300.0,-300.0,2007.56,0.0
300.0,-300.0,2002.49,0.0
300.0,-300.0,1958.26,0.0
300.0,-300.0,1881.35,0.0
300.0,-300.0,1775.35,0.0
300.0,-300.0,1639.41,0.0
300.0,-300.0,1469.16,0.0
300.0,-300.0,1257.8,0.0
300.0,-300.0,997.55,0.0
300.0,-300.0,683.09,0.0
300.0,-300.0,310.24,0.0
300.0,-300.0,-116.28,0.0
300.0,-300.0,-587.93,0.0
300.0,-300.0,-1091.07,0.0
300.0,-300.0,-1607.48,0.0
300.0,-300.0,-2117.06,0.0
300.0,-300.0,-2600.52,0.0
300.0,-300.0,-3042.06,0.0
300.0,-300.0,-3430.89,0.0
300.0,-300.0,-3761.93,0.0
300.0,-300.0,-4037.56,0.0
300.0,-300.0,-4261.89,0.0
300.0,-300.0,-4442.13,0.0
300.0,-300.0,-4587.97,0.0
300.0,-300.0,-4706.42,0.0
300.0,-300.0,-4800.77,0.0
300.0,-300.0,-4869.75,0.0
300.0,-300.0,-4908.75,0.0
300.0,-300.0,-4910.78,0.0
300.0,-300.0,-4867.9,0.0
300.0,-300.0,-4777.01,0.0
300.0,-300.0,-4635.19,0.0
300.0,-300.0,-4446.98,0.0
300.0,-300.0,-4223.9,0.0
300.0,-300.0,-3983.78,0.0
300.0,-300.0,-3747.02,0.0
300.0,-300.0,-3535.48,0.0
300.0,-300.0,-3368.95,0.0
300.0,-300.0,-3261.65,0.0
300.0,-300.0,-3218.24,0.0
300.0,-300.0,-3213.7,0.0
300.0,-300.0,-3248.07,0.0
300.0,-300.0,-3292.99,0.0
300.0,-300.0,-3322.08,0.0
300.0,-300.0,-3309.26,0.0
300.0,-300.0,-3232.99,0.0
300.0,-300.0,-3080.83,0.0
300.0,-300.0,-2850.35,0.0
300.0,-300.0,-2552.04,0.0
300.0,-300.0,-2204.58,0.0
300.0,-300.0,-1838.39,0.0
300.0,-300.0,-1479.01,0.0
300.0,-300.0,-1156.62,0.0
300.0,-300.0,-891.77,0.0
300.0,-300.0,-696.32,0.0
300.0,-300.0,-570.78,0.0
300.0,-300.0,-504.39,0.0
300.0,-300.0,-477.41,0.0
300.0,-300.0,-465.63,0.0
300.0,-300.0,-445.88,0.0
300.0,-300.0,-388.72,0.0
300.0,-300.0,-291.73,0.0
300.0,-300.0,-132.35,0.0
300.0,-300.0,85.49,0.0
300.0,-300.0,348.63,0.0
300.0,-300.0,637.87,0.0
